marca,modelo,ano inicio,ano fim,link para o pdf,tipo de fixação,alerta,kit fixação,barras o-plus de alumínio,barras o-plus de aço,barras airo de alumínio,barras airo de alumínio com fixação,barras optima de aço,adaptador optima,alarme,barras transversais de alumínio opção 1,barras transversais de alumínio opção 2,barras transversais de aço,
Audi, Q3 - 5 portas (I/8U - c/railing integrado),2012,2018, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-507.pdf?v=1616779294, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Audi, Q3 - 5 portas (II/F3 - c/railing integrado),2018, , , , , , , , , , , , , , , ,
Audi, Q4 e-tron - 5 portas (c/railing integrado),2021,,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-615.pdf?v=1657186587,I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763,, barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815,, barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746,,, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750,,,,
Audi, Q5 - 5 portas (I/8R - c/railing integrado),2008,2017, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-513.pdf?v=1616779311, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-130-921-385|59.816, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-128-925-705|59.747, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Audi, Q5 - 5 portas (II/FY - c/railing integrado),2017, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-584.pdf?v=1616779311, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Audi, Q5 - Sportback (II/FY - c/railing integrado),2021,, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-616.pdf?v=1657188623,I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763,, barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-130-921-385|59.816,, barras-de-tejadilho-em-aluminio-cruz-airo-fix-128-925-705|59.747,,, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750,,,,
Audi, Q7 - 5 portas (I - c/railing integrado),2006,2015, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-517.pdf?v=1616779313, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Audi, Q7 - 5 portas (II - c/railing integrado),2015, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-788.pdf?v=1616779280, F,5, kit-de-fixacao-cruz-optiplus-rail-935-000|59.749, barras-de-tejadilho-em-aluminio-cruz-oplus-ax128-924-765|59.723, barras-de-tejadilho-em-aco-preto-cruz-oplus-sx130-921-365|59.709, barras-de-tejadilho-em-aluminio-cruz-airo-x-128-924-785|59.740, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 1 - 3 portas (E81),2007,2012, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-014.pdf?v=1616779282, F,4, kit-de-fixacao-cruz-optiplus-fix-936-000|59.748, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-110-921-375|59.814, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-108-925-701|59.745, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 1 - 3 portas (F21),2012, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-014.pdf?v=1616779282, F,4, kit-de-fixacao-cruz-optiplus-fix-936-000|59.748, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-110-921-375|59.814, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-108-925-701|59.745, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 1 - 5 portas (E87),2004,2011, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-014.pdf?v=1616779282, F,4, kit-de-fixacao-cruz-optiplus-fix-936-000|59.748, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-110-921-375|59.814, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-108-925-701|59.745, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 1 - 5 portas (F20),2011, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-014.pdf?v=1616779282, F,4, kit-de-fixacao-cruz-optiplus-fix-936-000|59.748, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-110-921-375|59.814, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-108-925-701|59.745, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 1 Coupe - 2 portas (E82),2007,2014, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-699.pdf?v=1616779282, F,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-ax118-924-760|59.731, barras-de-tejadilho-em-aco-preto-cruz-oplus-sx110-921-355|59.717, barras-de-tejadilho-em-aluminio-cruz-airo-x-118-924-783|59.739, , barras-de-tejadilho-em-aco-preto-cruz-optima-os105-921-100|59.710, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 2 Coupe 2 portas (F22),2014, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-699.pdf?v=1616779282, F,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-ax118-924-760|59.731, barras-de-tejadilho-em-aco-preto-cruz-oplus-sx110-921-355|59.717, barras-de-tejadilho-em-aluminio-cruz-airo-x-118-924-783|59.739, , barras-de-tejadilho-em-aco-preto-cruz-optima-os105-921-100|59.710, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 2 Active Tourer (F45 s/railing integrado),2014, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-808.pdf?v=1616779280, B,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at118-924-710|59.729, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t118-924-773|59.736, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 2 Active Tourer (F45 c/railing integrado),2014, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-544.pdf?v=1616779313, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 2 Active Tourer (F46 c/railing integrado),2015, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-544.pdf?v=1616779313, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 2 Grand Tourer (F46 c/railing integrado),2015, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-544.pdf?v=1616779313, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 3 Compact - 3 portas (E36),1995,2001, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/931-007.pdf?v=1616779277, F,B,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-os105-921-100|59.710, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , 
BMW, Serie 3 Compact - 3 portas (E46),2001,2004, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-014.pdf?v=1616779282, F,4, kit-de-fixacao-cruz-optiplus-fix-936-000|59.748, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-110-921-375|59.814, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-108-925-701|59.745, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 3 Coupe - 3 portas (E36),1991,2000, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/931-006.pdf?v=1616779279, B,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 3 Coupe - 3 portas (E46),2000,2006, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-016.pdf?v=1616779282, F,4, kit-de-fixacao-cruz-optiplus-fix-936-000|59.748, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-110-921-375|59.814, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-108-925-701|59.745, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 3 Coupe (E92),2006,2013, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-699.pdf?v=1616779282, F,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-ax118-924-760|59.731, barras-de-tejadilho-em-aco-preto-cruz-oplus-sx120-921-360|59.718, barras-de-tejadilho-em-aluminio-cruz-airo-x-118-924-783|59.739, , barras-de-tejadilho-em-aco-preto-cruz-optima-os115-921-101|59.711, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 3 Sedan - 4 portas (E36),1991,1998, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/931-005.pdf?v=1616779277, F,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-os105-921-100|59.710, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 3 Sedan - 4 portas (E46),1998,2005, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-016.pdf?v=1616779282, F,4, kit-de-fixacao-cruz-optiplus-fix-936-000|59.748, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-110-921-375|59.814, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-108-925-701|59.745, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 3 Sedan - 4 portas (E90),2005,2012, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-010.pdf?v=1616779282, F,4, kit-de-fixacao-cruz-optiplus-fix-936-000|59.748, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 3 Touring (com barras E36),1995,1999, , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-cruz-airo-r118-924-793|59.742, barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-120-cm|59.899, ,
BMW, Serie 3 Touring (com barras E46),2000,2005, , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-cruz-airo-r118-924-793|59.742, barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-120-cm|59.899, ,
BMW, Serie 3 Touring (E91 com barras),2005,2012, , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-cruz-airo-r118-924-793|59.742, barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-120-cm|59.899, ,
BMW, Serie 3 Touring (E91 c/railing integrado),2010,2012, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-523.pdf?v=1616779311, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-110-921-375|59.814, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-108-925-701|59.745, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 3 Touring (F31 c/railing integrado),2012,2019, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-523.pdf?v=1616779311, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 3 Touring (G21 C/railing integrado) ,2019,,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-599.pdf?v=1662478554,F,, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763,, barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815,, barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746,,, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750,,,,
BMW, Serie 3 sedán 4 portas (F30-pontos fixação),2012,2019, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-010.pdf?v=1616779282, F,4, kit-de-fixacao-cruz-optiplus-fix-936-000|59.748, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 3 sedan 4 portas (G20- pontos fixação),2019, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-032.pdf?v=1616779282, F,4, kit-de-fixacao-cruz-optiplus-fix-936-000|59.748, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 3 GT (F34),2013, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-698.pdf?v=1616779282, F,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-ax118-924-760|59.731, barras-de-tejadilho-em-aco-preto-cruz-oplus-sx120-921-360|59.718, barras-de-tejadilho-em-aluminio-cruz-airo-x-118-924-783|59.739, , barras-de-tejadilho-em-aco-preto-cruz-optima-os115-921-101|59.711, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 4 Coupe - 3 portas (F32),2014, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-699.pdf?v=1616779282, F,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-ax118-924-760|59.731, barras-de-tejadilho-em-aco-preto-cruz-oplus-sx110-921-355|59.717, barras-de-tejadilho-em-aluminio-cruz-airo-x-118-924-783|59.739, , barras-de-tejadilho-em-aco-preto-cruz-optima-os105-921-100|59.710, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 4 Gran Coupe - 4 portas (F36),2014, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-699.pdf?v=1616779282, F,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-ax118-924-760|59.731, barras-de-tejadilho-em-aco-preto-cruz-oplus-sx110-921-355|59.717, barras-de-tejadilho-em-aluminio-cruz-airo-x-118-924-783|59.739, , barras-de-tejadilho-em-aco-preto-cruz-optima-os105-921-100|59.710, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 5 Sedan - 4 portas (E39),1995,2003, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-016.pdf?v=1616779282, F,4, kit-de-fixacao-cruz-optiplus-fix-936-000|59.748, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 5 Sedan - 4 portas (E60),2003,2010, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-412.pdf?v=1616779280, B,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at118-924-710|59.729, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t118-924-773|59.736, , barras-de-tejadilho-em-aco-preto-cruz-optima-ot115-921-001|59.716, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 5 Sedan - 4 portas (F10),2010,2017, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-006.pdf?v=1616779281, F,4, kit-de-fixacao-cruz-optiplus-fix-936-000|59.748, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 5 sedan - 4 portas (G30),2017, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-006.pdf?v=1616779281, F,4, kit-de-fixacao-cruz-optiplus-fix-936-000|59.748, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 5 Touring (E39 - com barras),1997,2000, , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-cruz-airo-r118-924-793|59.742, barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-120-cm|59.899, ,
BMW, Serie 5 Touring (E39 - com barras),2001,2003, , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-cruz-airo-r118-924-793|59.742, barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-120-cm|59.899, ,
BMW, Serie 5 Touring (E61 - com barras),2003,2010, , R,3, , , , , , , , , barras-de-tejadilho-em-aluminio-p-veiculos-com-barras-longitudinais-cruz-airo-r128-924-795|59.743, barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-120-cm|59.899, barras-de-tejadilho-em-aco-transversais-cruz-oplus-sr-130-921-936|59.680,
BMW, Serie 5 Touring (F11 - c/railing integrado),2010,2017, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-558.pdf?v=1616779311, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 5 Touring (G31 - c/railing integrado),2017, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-564.pdf?v=1617014429, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, Serie 5 GT (F07),2009,2017, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-698.pdf?v=1616779282, F,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-ax128-924-765|59.723, barras-de-tejadilho-em-aco-preto-cruz-oplus-sx130-921-365|59.709, barras-de-tejadilho-em-aluminio-cruz-airo-x-128-924-785|59.740, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, X1 - 5 portas (I/E84 - c/railing integrado),2009,2015, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-502.pdf?v=1617014430, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
BMW, X1 - 5 portas (II/F48 - c/railing integrado),2015, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-544.pdf?v=1616779313, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
